"year","boat","volume","type","country","new_loc","port","lon","lat"
1887,"56",46881,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1887,"2",556,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1887,"7",2462,"vessel","uk",58,"London",-0.1276473,51.5073219
1887,"152",174547,"steamboat","uk",58,"London",-0.1276473,51.5073219
1887,"2",290,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1887,"15",4145,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1887,"164",17742,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1887,"19",12772,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1887,"466",18775,"vessel","veneto",30,"Venezia",12.315515,45.440847
1887,"381",154145,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1887,"423",21949,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1887,"53",10114,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1887,"300",27987,"vessel","neaples",30,"Neaples",14.268124,40.851775
1887,"33",15107,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1887,"66",14171,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1887,"35",15811,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1887,"3",544,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1887,"1",1792,"steamboat","toscana",30,"Livorno",10.3160295,43.5426309
1887,"4",1039,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1887,"29",24051,"steamboat","sardegna",30,"Cagliari",9.1128513,39.2169525
1887,"6",168,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1887,"1",241,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1887,"4",1982,"vessel","rumenia",46,"Costantza",28.634814,44.159801
1887,"1",1098,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1887,"3",1025,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1887,"29",31255,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1887,"2",1652,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1887,"2",261,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1887,"5",1802,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1887,"134",13813,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1887,"295",234993,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1862,"7035",219436,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1862,"456",54399,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1862,"610",37671,"vessel","papal state",30,"Ancona",13.5170982,43.6170137
1862,"1",544,"steamboat","papal state",30,"Ancona",13.5170982,43.6170137
1862,"590",29551,"vessel","neaples",30,"Neaples",14.268124,40.851775
1862,"104",17226,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1862,"26",4047,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1862,"53",11476,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1862,"184",12252,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1862,"11",1479,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1862,"35",5965,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1862,"109",27309,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1862,"13",3014,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1862,"1",325,"vessel","algeria",2,"Algiers",3.05762,36.699729
1862,"4",1040,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1862,"1",229,"vessel","portugal",45,"Lisbon",-9.1365069,38.7077926
1862,"9",1026,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1862,"109",36461,"vessel","uk",58,"London",-0.1276473,51.5073219
1862,"64",60863,"steamboat","uk",58,"London",-0.1276473,51.5073219
1862,"59",9612,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1862,"10",3916,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1862,"16",3923,"vessel","belgium",8,"Ostend",2.928656,51.21543
1862,"6",504,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1862,"1",192,"vessel","prussia",23,"Rostok",12.1286127,54.0924445
1862,"1",115,"vessel","denmark",18,"Copenhagen",12.5700724,55.6867243
1862,"5",918,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1862,"36",9881,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1862,"417",96769,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1862,"158",61185,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1862,"91",4130,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1862,"114",20734,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1862,"14",2839,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1862,"48",34098,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1862,"2",180,"vessel","tunis",56,"Tunis",10.192739,36.837495
1862,"4",511,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1862,"14",4751,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1862,"10",3029,"vessel","usa",60,"New York",-73.9865811,40.7305991
1862,"9",451,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1862,"38",6199,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1862,"1",568,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1862,"1",353,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1862,"1",279,"vessel","asian low countries",28,"Jakarta",106.845599,-6.208763
1877,"4249",115778,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1877,"605",90351,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1877,"1867",89937,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1877,"384",126931,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1877,"194",17218,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1877,"30",19874,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1877,"32",9882,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1877,"47",26437,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1877,"5",1079,"vessel","algeria",2,"Algiers",3.05762,36.699729
1877,"3",1266,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1877,"1",680,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1877,"2",363,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1877,"8",5654,"steamboat","uk malta",35,"La Valletta",14.514553,35.898908
1877,"100",39101,"vessel","uk",58,"London",-0.1276473,51.5073219
1877,"151",158995,"steamboat","uk",58,"London",-0.1276473,51.5073219
1877,"1",81,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1877,"9",2012,"vessel","belgium",8,"Ostend",2.928656,51.21543
1877,"11",1766,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1877,"35",7655,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1877,"4",3377,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1877,"304",25605,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1877,"265",190450,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1877,"7",1653,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1877,"3",2806,"steamboat","moldavia",47,"Costantza",28.634814,44.159801
1877,"7",1696,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1877,"2",644,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1877,"54",68516,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1877,"2",345,"vessel","maghreb",2,"Algiers",3.05762,36.699729
1877,"100",49836,"vessel","usa",60,"New York",-73.9865811,40.7305991
1877,"1",345,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1877,"17",3785,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1877,"1",233,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1877,"1",298,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1877,"20",24828,"steamboat","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1875,"4202",127421,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1875,"634",87029,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1875,"1549",82038,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1875,"355",119316,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1875,"220",20622,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1875,"54",35375,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1875,"41",11628,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1875,"58",30526,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1875,"2",724,"vessel","algeria",2,"Algiers",3.05762,36.699729
1875,"8",3318,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1875,"1",872,"steamboat","uk malta",35,"La Valletta",14.514553,35.898908
1875,"113",40782,"vessel","uk",58,"London",-0.1276473,51.5073219
1875,"127",130759,"steamboat","uk",58,"London",-0.1276473,51.5073219
1875,"7",1302,"vessel","belgium",8,"Ostend",2.928656,51.21543
1875,"1",160,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1875,"8",987,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1875,"58",13927,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1875,"8",5468,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1875,"293",21922,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1875,"215",134497,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1875,"25",5823,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1875,"5",4583,"steamboat","moldavia",47,"Costantza",28.634814,44.159801
1875,"3",648,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1875,"1",749,"steamboat","valacchia",46,"Costantza",28.634814,44.159801
1875,"3",1138,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1875,"53",63956,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1875,"4",242,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1875,"55",24361,"vessel","usa",60,"New York",-73.9865811,40.7305991
1875,"2",1074,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1875,"19",4125,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1875,"2",1366,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1875,"25",26847,"steamboat","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1875,"1",329,"vessel","china",15,"Shanghai",121.473701,31.230416
1878,"4508",111419,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1878,"623",190151,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1878,"1585",75583,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1878,"355",115276,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1878,"174",14550,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1878,"19",10847,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1878,"20",5749,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1878,"69",45498,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1878,"8",2010,"vessel","algeria",2,"Algiers",3.05762,36.699729
1878,"2",440,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1878,"2",438,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1878,"1",875,"steamboat","uk malta",35,"La Valletta",14.514553,35.898908
1878,"119",41202,"vessel","uk",58,"London",-0.1276473,51.5073219
1878,"119",131410,"steamboat","uk",58,"London",-0.1276473,51.5073219
1878,"10",1778,"vessel","belgium",8,"Ostend",2.928656,51.21543
1878,"10",1926,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1878,"1",876,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1878,"33",8592,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1878,"18",13778,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1878,"152",14395,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1878,"296",217237,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1878,"3",719,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1878,"3",2147,"steamboat","moldavia",47,"Costantza",28.634814,44.159801
1878,"8",1593,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1878,"10",5219,"steamboat","valacchia",46,"Costantza",28.634814,44.159801
1878,"1",478,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1878,"54",67553,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1878,"3",628,"vessel","maghreb",2,"Algiers",3.05762,36.699729
1878,"1",1118,"steamboat","maghreb",2,"Algiers",3.05762,36.699729
1878,"1",206,"vessel","western africa",49,"Dakar",-17.366029,14.764504
1878,"95",47720,"vessel","usa",60,"New York",-73.9865811,40.7305991
1878,"1",876,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1878,"4",1804,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1878,"1",148,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1878,"30",5660,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1878,"2",630,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1878,"24",29964,"steamboat","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1885,"1688",36804,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1885,"1424",72482,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1885,"138",10210,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1885,"127",36011,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1885,"422",16177,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1885,"247",60122,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1885,"39",24085,"vessel","usa",60,"New York",-73.9865811,40.7305991
1885,"5",6556,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1885,"6",2388,"vessel","jamaica uk",31,"Kingston",-76.7928127,17.9712148
1885,"2",420,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1885,"19",19858,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1885,"1",499,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1885,"3",1572,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1885,"55",66553,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1885,"10",2620,"vessel","algeria",2,"Algiers",3.05762,36.699729
1885,"1",1134,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1885,"1",861,"steamboat","tripoli",33,"Tripoli",13.191338,32.887209
1885,"5",384,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1885,"1",223,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1885,"1",388,"steamboat","west africa",49,"Dakar",-17.366029,14.764504
1885,"30",49441,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1885,"12",23059,"steamboat","china",15,"Shanghai",121.473701,31.230416
1885,"17",11799,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1885,"1",205,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1885,"6",4350,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1885,"21",7571,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1885,"55",42347,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1885,"17",7033,"vessel","uk",58,"London",-0.1276473,51.5073219
1885,"138",162718,"steamboat","uk",58,"London",-0.1276473,51.5073219
1885,"1",390,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1885,"12",4034,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1885,"132",13295,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1885,"17",11744,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1885,"495",22769,"vessel","veneto",30,"Venezia",12.315515,45.440847
1885,"265",12955,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1885,"545",22718,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1885,"66",17011,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1885,"332",25011,"vessel","neaples",30,"Neaples",14.268124,40.851775
1885,"39",15600,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1885,"63",12306,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1885,"56",31870,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1885,"1",1483,"steamboat","toscana",30,"Livorno",10.3160295,43.5426309
1885,"6",2148,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1885,"27",24681,"steamboat","sardegna",30,"Cagliari",9.1128513,39.2169525
1885,"8",221,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1885,"5",3541,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1885,"19",9282,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1885,"6",4995,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1885,"2",222,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1885,"5",1690,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1885,"132",10942,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1885,"305",251223,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1881,"1964",41012,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1881,"446",28703,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1881,"207",10228,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1881,"112",32890,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1881,"613",22791,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1881,"170",44697,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1881,"96",67621,"vessel","usa",60,"New York",-73.9865811,40.7305991
1881,"2",709,"vessel","other american uk",31,"Kingston",-76.7928127,17.9712148
1881,"29",6520,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1881,"4",2199,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1881,"52",68355,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1881,"15",3740,"vessel","algeria",2,"Algiers",3.05762,36.699729
1881,"5",442,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1881,"40",54835,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1881,"9",13800,"steamboat","china",15,"Shanghai",121.473701,31.230416
1881,"1",1545,"steamboat","australia uk",5,"Sydney",151.216454,-33.8548157
1881,"3",606,"vessel","belgium",8,"Ostend",2.928656,51.21543
1881,"7",1541,"vessel","bulgaria",11,"Varna",27.9017131,43.2166104
1881,"4",1109,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1881,"28",10637,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1881,"77",60696,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1881,"1",204,"vessel","germany",23,"Hamburg",10.000654,53.5503414
1881,"42",16244,"vessel","uk",58,"London",-0.1276473,51.5073219
1881,"126",140872,"steamboat","uk",58,"London",-0.1276473,51.5073219
1881,"4",552,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1881,"3",2990,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1881,"164",16302,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1881,"29",14983,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1881,"716",34778,"vessel","veneto",30,"Venezia",12.315515,45.440847
1881,"306",104970,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1881,"459",17930,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1881,"60",11967,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1881,"275",14103,"vessel","neaples",30,"Neaples",14.268124,40.851775
1881,"34",9421,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1881,"52",9879,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1881,"3",927,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1881,"3",1095,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1881,"2",1412,"steamboat","sardegna",30,"Cagliari",9.1128513,39.2169525
1881,"6",210,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1881,"1",387,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1881,"22",4539,"vessel","rumenia",46,"Costantza",28.634814,44.159801
1881,"8",2257,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1881,"9",2296,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1881,"4",3082,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1881,"2",529,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1881,"6",971,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1881,"8",1163,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1881,"145",10598,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1881,"298",244083,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1904,"836",31640,"vessel","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1904,"5710",679354,"steamboat","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1904,"7",10944,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1904,"3",4803,"steamboat","bulgaria",11,"Varna",27.9017131,43.2166104
1904,"6",964,"vessel","crete turkey",57," Herakleio",25.144213,35.338735
1904,"3",3618,"steamboat","crete turkey",57," Herakleio",25.144213,35.338735
1904,"2",599,"vessel","france",22,"Marseille",5.3699525,43.2961743
1904,"80",77956,"steamboat","france",22,"Marseille",5.3699525,43.2961743
1904,"29",35977,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1904,"212",389871,"steamboat","uk",58,"London",-0.1276473,51.5073219
1904,"37",7068,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1904,"62",48360,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1904,"1689",60687,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1904,"580",419633,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1904,"3",68,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1904,"1",722,"steamboat","norway",53,"Göteborg",11.97456,57.70887
1904,"4",7152,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1904,"1",320,"vessel","rumenia",46,"Costantza",28.634814,44.159801
1904,"44",69371,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1904,"68",99109,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1904,"58",51933,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1904,"27",1242,"vessel","european turkey",57,"Istambul",28.9651646,41.0096334
1904,"174",168602,"steamboat","european turkey",57,"Istambul",28.9651646,41.0096334
1904,"1",234,"vessel","asian turkey",57,"Izmir",27.144474,38.4153421
1904,"85",85466,"steamboat","asian turkey",57,"Izmir",27.144474,38.4153421
1904,"65",164962,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1904,"1",2643,"steamboat","china",15,"Shanghai",121.473701,31.230416
1904,"14",47148,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1904,"60",132488,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1904,"2",1546,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1904,"3",1390,"vessel","algeria",2,"Algiers",3.05762,36.699729
1904,"18",8516,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1904,"23",16286,"steamboat","morocco",39,"Casablanca",-7.6188008,33.5949733
1904,"12",30508,"steamboat","south africa uk",51,"Cape Town",18.424055,-33.924868
1904,"1",1147,"steamboat","western africa france",49,"Dakar",-17.366029,14.764504
1904,"1",298,"vessel","usa",60,"New York",-73.9865811,40.7305991
1904,"82",239538,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1904,"8",12290,"steamboat","mexico",37,"Veracruz",-96.6666669,19.333333
1904,"1",882,"vessel","caribbean uk",31,"Kingston, Jamaica",-76.7928127,17.9712148
1904,"1",425,"vessel","haiti",26,"Port-au-Prince",-72.307433,18.594395
1904,"14",25713,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1904,"1",494,"vessel","uruguay",59,"Montevideo",-56.1913568,-34.9059038
1904,"3",5071,"steamboat","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1904,"1",1458,"vessel","chile",14,"Valparaiso",-71.6198031,-33.0462474
1899,"1163",38646,"vessel","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1899,"4384",498582,"steamboat","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1899,"8",3649,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1899,"2",2281,"steamboat","bulgaria",11,"Varna",27.9017131,43.2166104
1899,"8",1142,"vessel","crete turkey",57," Herakleio",25.144213,35.338735
1899,"5",1589,"vessel","france",22,"Marseille",5.3699525,43.2961743
1899,"120",109583,"steamboat","france",22,"Marseille",5.3699525,43.2961743
1899,"22",23251,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1899,"2",754,"vessel","uk",58,"London",-0.1276473,51.5073219
1899,"165",230626,"steamboat","uk",58,"London",-0.1276473,51.5073219
1899,"39",6435,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1899,"30",36276,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1899,"1518",56865,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1899,"730",331619,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1899,"1",150,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1899,"6",3509,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1899,"5",140,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1899,"1",391,"steamboat","montenegro",38,"Port of Bar",19.083959,42.087462
1899,"15",26624,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1899,"76",98017,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1899,"74",101244,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1899,"10",8711,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1899,"74",3970,"vessel","european turkey",57,"Istambul",28.9651646,41.0096334
1899,"131",118379,"steamboat","european turkey",57,"Istambul",28.9651646,41.0096334
1899,"4",555,"vessel","asian turkey",57,"Izmir",27.144474,38.4153421
1899,"75",67366,"steamboat","asian turkey",57,"Izmir",27.144474,38.4153421
1899,"38",82583,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1899,"1",2808,"steamboat","indo china france",62,"Saigon",106.629664,10.823099
1899,"14",36948,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1899,"65",141149,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1899,"1",72,"vessel","tripoli",33,"Tripoli",13.191338,32.887209
1899,"4",1563,"vessel","algeria",2,"Algiers",3.05762,36.699729
