"X","year","boat","volume","type","country","port","long","lat","distance"
2749,1902,"106",154631,"steamboat","gibraltar - uk",NA,NA,NA,NA
2750,1902,"",11184,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
2751,1902,"95",90383,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
2752,1902,"1374",50492,"vessel","italy","Ancona",43.6170137,13.5170982,130
2753,1902,"532",388915,"steamboat","italy","Ancona",43.6170137,13.5170982,130
2754,1902,"",NA,"vessel","malta - uk","",51.8246673,-0.3402597,730
2755,1902,"6",2030,"steamboat","malta - uk","",51.8246673,-0.3402597,730
2756,1902,"2",67,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
2757,1902,"",NA,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2758,1902,"2",3861,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2759,1902,"1",787,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2760,1902,"72",107007,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2761,1902,"",NA,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2762,1902,"116",176274,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2763,1902,"",NA,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
2764,1902,"36",33491,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
2765,1902,"64",1852,"vessel","european turkey","Istambul",41.0096334,28.9651646,1162
2766,1902,"185",118591,"steamboat","european turkey","Istambul",41.0096334,28.9651646,1162
2767,1902,"12",3306,"vessel","asian turkey","Izmir",38.4153421,27.144474,1007
2768,1902,"154",169513,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2769,1902,"",NA,"vessel","cyprus – uk",NA,NA,NA,NA
2770,1902,"",NA,"steamboat","cyprus – uk",NA,NA,NA,NA
2771,1902,"",NA,"steamboat","cyprus – uk",NA,NA,NA,NA
2772,1902,"39",95264,"steamboat","cyprus – uk",NA,NA,NA,NA
2773,1902,"",NA,"steamboat","cyprus – uk",NA,NA,NA,NA
2774,1902,"12",41419,"steamboat","cyprus – uk",NA,NA,NA,NA
2775,1902,"",NA,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
2776,1902,"58",129922,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2777,1902,"6",726,"vessel","tripoli","",32.77325405,13.4141472054,916
2778,1902,"1",2746,"steamboat","tripoli","",32.77325405,13.4141472054,916
2779,1902,"",NA,"vessel","tunisia","",33.8439408,9.400138,930
2780,1902,"1",743,"steamboat","tunisia","",33.8439408,9.400138,930
2781,1902,"",NA,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
2782,1902,"1",1471,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2783,1902,"20",14206,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2784,1902,"",NA,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2785,1902,"3",5202,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2786,1902,"",NA,"vessel","canada – uk",NA,NA,NA,NA
2787,1902,"",NA,"steamboat","canada – uk",NA,NA,NA,NA
2788,1902,"",NA,"vessel","usa","New York",40.7305991,-73.9865811,4854
2789,1902,"52",94719,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2790,1902,"",NA,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2791,1902,"",NA,"vessel","caribbean – france",NA,NA,NA,NA
2792,1902,"2",1383,"vessel","caribbean - uk","Kingston, Jamaica",17.9712148,-76.7928127,5561
2793,1902,"16",27902,"steamboat","caribbean - uk","Kingston, Jamaica",17.9712148,-76.7928127,5561
2794,1902,"",NA,"vessel","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2795,1902,"",NA,"steamboat","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2796,1902,"",NA,"vessel","australia",NA,NA,NA,NA
2800,1903,"1231",36273,"vessel","austria-hungary","",48.2103746,16.3631959,0
2801,1903,"5584",701388,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2802,1903,"8",12058,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2803,1903,"2",2941,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2804,1903,"23",4045,"vessel","crete – turkey","",40.2362233,26.2945493,854
2805,1903,"2",1426,"steamboat","crete – turkey","",40.2362233,26.2945493,854
2806,1903,"1",234,"vessel","france","Marseille",43.2961743,5.3699525,1210
2807,1903,"90",71808,"steamboat","france","Marseille",43.2961743,5.3699525,1210
2808,1903,"33",38621,"steamboat","france","Marseille",43.2961743,5.3699525,1210
2809,1903,"",NA,"vessel","gibraltar - uk",NA,NA,NA,NA
2810,1903,"",NA,"steamboat","gibraltar - uk",NA,NA,NA,NA
2811,1903,"112",173568,"steamboat","gibraltar - uk",NA,NA,NA,NA
2812,1903,"62",10806,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
2813,1903,"73",68835,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
2814,1903,"1427",54601,"vessel","italy","Ancona",43.6170137,13.5170982,130
2815,1903,"587",438960,"steamboat","italy","Ancona",43.6170137,13.5170982,130
2816,1903,"2",202,"vessel","malta - uk","",51.8246673,-0.3402597,730
2817,1903,"5",3504,"steamboat","malta - uk","",51.8246673,-0.3402597,730
2818,1903,"2",106,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
2819,1903,"4",741,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2820,1903,"4",7598,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2821,1903,"",NA,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2822,1903,"54",90149,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2823,1903,"",NA,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2824,1903,"121",190963,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2825,1903,"2",2110,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
2826,1903,"51",48075,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
2827,1903,"59",1722,"vessel","european turkey","Istambul",41.0096334,28.9651646,1162
2828,1903,"180",178859,"steamboat","european turkey","Istambul",41.0096334,28.9651646,1162
2829,1903,"11",4688,"vessel","asian turkey","Izmir",38.4153421,27.144474,1007
2830,1903,"136",132759,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2831,1903,"",NA,"vessel","cyprus – uk",NA,NA,NA,NA
2832,1903,"",NA,"steamboat","cyprus – uk",NA,NA,NA,NA
2833,1903,"",NA,"steamboat","cyprus – uk",NA,NA,NA,NA
2834,1903,"23",65066,"steamboat","cyprus – uk",NA,NA,NA,NA
2835,1903,"1",2643,"steamboat","cyprus – uk",NA,NA,NA,NA
2836,1903,"15",47930,"steamboat","cyprus – uk",NA,NA,NA,NA
2837,1903,"3",1109,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
2838,1903,"61",183725,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2839,1903,"2",307,"vessel","tripoli","",32.77325405,13.4141472054,916
2840,1903,"",NA,"steamboat","tripoli","",32.77325405,13.4141472054,916
2841,1903,"",NA,"vessel","tunisia","",33.8439408,9.400138,930
2842,1903,"",NA,"steamboat","tunisia","",33.8439408,9.400138,930
2843,1903,"",NA,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
2844,1903,"1",384,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2845,1903,"24",17165,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2846,1903,"",NA,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2847,1903,"6",13959,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2848,1903,"",NA,"vessel","canada – uk",NA,NA,NA,NA
2849,1903,"",NA,"steamboat","canada – uk",NA,NA,NA,NA
2850,1903,"1",955,"vessel","usa","New York",40.7305991,-73.9865811,4854
2851,1903,"63",134093,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2852,1903,"9",14499,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2853,1903,"",NA,"vessel","caribbean – france",NA,NA,NA,NA
2854,1903,"1",360,"vessel","caribbean - uk","Kingston, Jamaica",17.9712148,-76.7928127,5561
2855,1903,"15",25110,"steamboat","caribbean - uk","Kingston, Jamaica",17.9712148,-76.7928127,5561
2856,1903,"1",1382,"vessel","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2857,1903,"1",2227,"steamboat","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2858,1903,"",NA,"vessel","australia",NA,NA,NA,NA
2862,1904,"1031",31702,"vessel","austria-hungary","",48.2103746,16.3631959,0
2863,1904,"5736",698432,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2864,1904,"8",14929,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2865,1904,"",NA,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2866,1904,"16",3073,"vessel","crete – turkey","",40.2362233,26.2945493,854
2867,1904,"1",1206,"steamboat","crete – turkey","",40.2362233,26.2945493,854
2868,1904,"1",289,"vessel","france","Marseille",43.2961743,5.3699525,1210
2869,1904,"77",71233,"steamboat","france","Marseille",43.2961743,5.3699525,1210
2870,1904,"28",31648,"steamboat","france","Marseille",43.2961743,5.3699525,1210
2871,1904,"",NA,"vessel","gibraltar - uk",NA,NA,NA,NA
2872,1904,"",NA,"steamboat","gibraltar - uk",NA,NA,NA,NA
2873,1904,"1",832,"vessel","uk","London",51.5073219,-0.1276473,2968
2874,1904,"123",201264,"steamboat","uk","London",51.5073219,-0.1276473,2968
2875,1904,"52",10377,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
2876,1904,"68",58942,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
2877,1904,"1385",55015,"vessel","italy","Ancona",43.6170137,13.5170982,130
2878,1904,"582",447882,"steamboat","italy","Ancona",43.6170137,13.5170982,130
2879,1904,"2",595,"vessel","malta - uk","",51.8246673,-0.3402597,730
2880,1904,"",NA,"steamboat","malta - uk","",51.8246673,-0.3402597,730
2881,1904,"",NA,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
2882,1904,"",NA,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2883,1904,"3",4864,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2884,1904,"1",378,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2885,1904,"56",95831,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2886,1904,"144",226407,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2887,1904,"",NA,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
2888,1904,"55",49757,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
2889,1904,"30",1138,"vessel","european turkey","Istambul",41.0096334,28.9651646,1162
2890,1904,"156",152427,"steamboat","european turkey","Istambul",41.0096334,28.9651646,1162
2891,1904,"5",1116,"vessel","asian turkey","Izmir",38.4153421,27.144474,1007
2892,1904,"102",104672,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2893,1904,"1",2382,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2894,1904,"45",115301,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2895,1904,"",NA,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2896,1904,"15",51366,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2897,1904,"1",701,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
2898,1904,"62",134035,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2899,1904,"5",1071,"vessel","tripoli","",32.77325405,13.4141472054,916
2900,1904,"",NA,"steamboat","tripoli","",32.77325405,13.4141472054,916
2901,1904,"",NA,"vessel","tunisia","",33.8439408,9.400138,930
2902,1904,"3",2106,"steamboat","tunisia","",33.8439408,9.400138,930
2903,1904,"3",5668,"steamboat","tunisia","",33.8439408,9.400138,930
2904,1904,"25",17667,"steamboat","tunisia","",33.8439408,9.400138,930
2905,1904,"12",31436,"steamboat","tunisia","",33.8439408,9.400138,930
2906,1904,"1",743,"vessel","canarias – spain",NA,NA,NA,NA
2907,1904,"",NA,"vessel","usa","New York",40.7305991,-73.9865811,4854
2908,1904,"89",274598,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2909,1904,"7",11120,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2910,1904,"",NA,"vessel","caribbean – france",NA,NA,NA,NA
2911,1904,"",NA,"vessel","caribbean - uk","Kingston, Jamaica",17.9712148,-76.7928127,5561
2912,1904,"16",28383,"steamboat","caribbean - uk","Kingston, Jamaica",17.9712148,-76.7928127,5561
2913,1904,"",NA,"vessel","uruguay","Montevideo",-34.9059038,-56.1913568,6840
2914,1904,"",NA,"vessel","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2915,1904,"",NA,"steamboat","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2916,1904,"1",1458,"vessel","chile","Valparaiso",-33.0462474,-71.6198031,9437
2920,1905,"881",28765,"vessel","austria-hungary","",48.2103746,16.3631959,0
2921,1905,"5396",783019,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2922,1905,"7",10842,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2923,1905,"",NA,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2924,1905,"17",3478,"vessel","crete – turkey","",40.2362233,26.2945493,854
2925,1905,"4",5660,"steamboat","crete – turkey","",40.2362233,26.2945493,854
2926,1905,"2",296,"vessel","france","Marseille",43.2961743,5.3699525,1210
2927,1905,"114",116453,"steamboat","france","Marseille",43.2961743,5.3699525,1210
2928,1905,"25",30499,"steamboat","france","Marseille",43.2961743,5.3699525,1210
2929,1905,"",NA,"vessel","gibraltar - uk",NA,NA,NA,NA
2930,1905,"",NA,"steamboat","gibraltar - uk",NA,NA,NA,NA
2931,1905,"",NA,"vessel","uk","London",51.5073219,-0.1276473,2968
2932,1905,"88",143468,"steamboat","uk","London",51.5073219,-0.1276473,2968
2933,1905,"64",12216,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
2934,1905,"80",77199,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
2935,1905,"1139",49972,"vessel","italy","Ancona",43.6170137,13.5170982,130
2936,1905,"501",404418,"steamboat","italy","Ancona",43.6170137,13.5170982,130
2937,1905,"",NA,"vessel","malta - uk","",51.8246673,-0.3402597,730
2938,1905,"1",248,"steamboat","malta - uk","",51.8246673,-0.3402597,730
2939,1905,"",NA,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
2940,1905,"",NA,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2941,1905,"5",8926,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2942,1905,"1",378,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2943,1905,"55",99917,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2944,1905,"92",148320,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2945,1905,"",NA,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
2946,1905,"54",48544,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
2947,1905,"36",1574,"vessel","european turkey","Istambul",41.0096334,28.9651646,1162
2948,1905,"156",186451,"steamboat","european turkey","Istambul",41.0096334,28.9651646,1162
2949,1905,"7",1800,"vessel","asian turkey","Izmir",38.4153421,27.144474,1007
2950,1905,"119",123454,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2951,1905,"",NA,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2952,1905,"43",109474,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2953,1905,"",NA,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2954,1905,"12",45413,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
2955,1905,"",NA,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
2956,1905,"67",141886,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2957,1905,"4",773,"vessel","tripoli","",32.77325405,13.4141472054,916
2958,1905,"",NA,"steamboat","tripoli","",32.77325405,13.4141472054,916
2959,1905,"",NA,"vessel","tunisia","",33.8439408,9.400138,930
2960,1905,"",NA,"steamboat","tunisia","",33.8439408,9.400138,930
2961,1905,"1",1929,"steamboat","tunisia","",33.8439408,9.400138,930
2962,1905,"20",14082,"steamboat","tunisia","",33.8439408,9.400138,930
2963,1905,"12",32160,"steamboat","tunisia","",33.8439408,9.400138,930
2964,1905,"",NA,"vessel","canarias – spain",NA,NA,NA,NA
2965,1905,"",NA,"vessel","usa","New York",40.7305991,-73.9865811,4854
2966,1905,"91",326554,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2967,1905,"12",17951,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2968,1905,"",NA,"vessel","caribbean – france",NA,NA,NA,NA
2969,1905,"",NA,"vessel","caribbean - uk","Kingston, Jamaica",17.9712148,-76.7928127,5561
2970,1905,"11",18665,"steamboat","caribbean - uk","Kingston, Jamaica",17.9712148,-76.7928127,5561
2971,1905,"1",1382,"vessel","uruguay","Montevideo",-34.9059038,-56.1913568,6840
2972,1905,"6",10853,"vessel","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2973,1905,"",NA,"steamboat","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2974,1905,"1",1829,"vessel","chile","Valparaiso",-33.0462474,-71.6198031,9437
2978,1906,"745",23401,"vessel","austria-hungary","",48.2103746,16.3631959,0
2979,1906,"5676",788040,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2980,1906,"7",9815,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2981,1906,"1",1694,"steamboat","austria-hungary","",48.2103746,16.3631959,0
2982,1906,"17",3079,"vessel","crete – turkey","",40.2362233,26.2945493,854
2983,1906,"6",7433,"steamboat","crete – turkey","",40.2362233,26.2945493,854
2984,1906,"",NA,"vessel","france","Marseille",43.2961743,5.3699525,1210
2985,1906,"71",67082,"steamboat","france","Marseille",43.2961743,5.3699525,1210
2986,1906,"27",37939,"steamboat","france","Marseille",43.2961743,5.3699525,1210
2987,1906,"",NA,"vessel","gibraltar - uk",NA,NA,NA,NA
2988,1906,"",NA,"steamboat","gibraltar - uk",NA,NA,NA,NA
2989,1906,"",NA,"vessel","uk","London",51.5073219,-0.1276473,2968
2990,1906,"97",164671,"steamboat","uk","London",51.5073219,-0.1276473,2968
2991,1906,"61",13035,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
2992,1906,"47",57079,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
2993,1906,"1336",54857,"vessel","italy","Ancona",43.6170137,13.5170982,130
2994,1906,"493",400808,"steamboat","italy","Ancona",43.6170137,13.5170982,130
2995,1906,"1",237,"vessel","malta - uk","",51.8246673,-0.3402597,730
2996,1906,"1",2311,"steamboat","malta - uk","",51.8246673,-0.3402597,730
2997,1906,"1",88,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
2998,1906,"",NA,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2999,1906,"5",9227,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
3000,1906,"1",1149,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
3001,1906,"67",123124,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
3002,1906,"75",127277,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
3003,1906,"1",209,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
3004,1906,"54",48781,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
3005,1906,"43",2166,"vessel","european turkey","Istambul",41.0096334,28.9651646,1162
3006,1906,"188",203634,"steamboat","european turkey","Istambul",41.0096334,28.9651646,1162
3007,1906,"4",1105,"vessel","asian turkey","Izmir",38.4153421,27.144474,1007
3008,1906,"123",134847,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
3009,1906,"",NA,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
3010,1906,"39",101953,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
3011,1906,"",NA,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
3012,1906,"12",46344,"steamboat","asian turkey","Izmir",38.4153421,27.144474,1007
3013,1906,"",NA,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
3014,1906,"64",144520,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
3015,1906,"4",687,"vessel","tripoli","",32.77325405,13.4141472054,916
3016,1906,"",NA,"steamboat","tripoli","",32.77325405,13.4141472054,916
3017,1906,"",NA,"vessel","tunisia","",33.8439408,9.400138,930
3018,1906,"1",1184,"steamboat","tunisia","",33.8439408,9.400138,930
3019,1906,"",NA,"steamboat","tunisia","",33.8439408,9.400138,930
